iata_code,id_0,id_1,id_2,id_3,id_4,id_5
AMY,MDG_gadm36,MDG.4_1_gadm36,MDG.4.3_1_gadm36,MDG.4.3.1_1_gadm36,MDG.4.3.1.1_1_gadm36,
AMZ,NZL_gadm36,NZL.1_1_gadm36,NZL.1.1_1_gadm36,,,
ANA,USA_gadm36,USA.5_1_gadm36,USA.5.30_1_gadm36,,,
ANB,USA_gadm36,USA.1_1_gadm36,USA.1.8_1_gadm36,,,
ANC,USA_gadm36,USA.2_1_gadm36,USA.2.3_1_gadm36,,,
AND,USA_gadm36,USA.41_1_gadm36,USA.41.4_1_gadm36,,,
ANE,FRA_gadm36,FRA.12_1_gadm36,FRA.12.2_1_gadm36,FRA.12.2.1_1_gadm36,FRA.12.2.1.7_1_gadm36,FRA.12.2.1.7.1_1_gadm36
ANF,CHL_gadm36,CHL.2_1_gadm36,CHL.2.1_1_gadm36,CHL.2.1.1_1_gadm36,,
ANG,FRA_gadm36,FRA.10_1_gadm36,FRA.10.2_1_gadm36,FRA.10.2.1_1_gadm36,FRA.10.2.1.5_1_gadm36,FRA.10.2.1.5.2_1_gadm36
ANH,,,,,,
ANI,USA_gadm36,USA.2_1_gadm36,USA.2.4_1_gadm36,,,
ANJ,COG_gadm36,COG.6_1_gadm36,COG.6.4_1_gadm36,,,
ANK,TUR_gadm36,TUR.7_1_gadm36,TUR.7.7_1_gadm36,,,
ANL,AGO_gadm36,AGO.3_1_gadm36,AGO.3.1_1_gadm36,AGO.3.1.1_1_gadm36,,
ANM,MDG_gadm36,MDG.2_1_gadm36,MDG.2.2_1_gadm36,MDG.2.2.2_1_gadm36,MDG.2.2.2.7_1_gadm36,
ANN,USA_gadm36,USA.2_1_gadm36,USA.2.19_1_gadm36,,,
ANO,MOZ_gadm36,MOZ.7_1_gadm36,MOZ.7.1_1_gadm36,MOZ.7.1.1_1_gadm36,,
ANP,USA_gadm36,USA.21_1_gadm36,USA.21.2_1_gadm36,,,
ANQ,USA_gadm36,USA.15_1_gadm36,USA.15.77_1_gadm36,,,
ANR,BEL_gadm36,BEL.2_1_gadm36,BEL.2.1_1_gadm36,BEL.2.1.1_1_gadm36,BEL.2.1.1.2_1_gadm36,
ANS,PER_gadm36,PER.3_1_gadm36,PER.3.2_1_gadm36,PER.3.2.1_1_gadm36,,
ANT,AUT_gadm36,AUT.7_1_gadm36,AUT.7.6_1_gadm36,AUT.7.6.21_1_gadm36,,
ANU,ATG_gadm36,ATG.6_1_gadm36,,,,
ANV,USA_gadm36,USA.2_1_gadm36,USA.2.26_1_gadm36,,,
ANW,USA_gadm36,USA.28_1_gadm36,USA.28.9_1_gadm36,,,
ANX,NOR_gadm36,NOR.10_1_gadm36,NOR.10.2_1_gadm36,,,
ANY,USA_gadm36,USA.17_1_gadm36,USA.17.39_1_gadm36,,,
ANZ,AUS_gadm36,AUS.6_1_gadm36,AUS.6.10_1_gadm36,,,
AOA,PNG_gadm36,PNG.2_1_gadm36,PNG.2.3_1_gadm36,,,
AOB,PNG_gadm36,PNG.11_1_gadm36,PNG.11.3_1_gadm36,,,
AOC,DEU_gadm36,DEU.16_1_gadm36,DEU.16.1_1_gadm36,DEU.16.1.1_1_gadm36,DEU.16.1.1.1_1_gadm36,
AOD,TCD_gadm36,TCD.18_1_gadm36,TCD.18.1_1_gadm36,TCD.18.1.4_1_gadm36,,
AOE,TUR_gadm36,TUR.32_1_gadm36,TUR.32.8_1_gadm36,,,
AOG,CHN_gadm36,CHN.18_1_gadm36,CHN.18.1_1_gadm36,CHN.18.1.1_1_gadm36,,
AOH,USA_gadm36,USA.36_1_gadm36,USA.36.2_1_gadm36,,,
AOI,ITA_gadm36,ITA.11_1_gadm36,ITA.11.1_1_gadm36,ITA.11.1.2_1_gadm36,,
AOJ,JPN_gadm36,JPN.3_1_gadm36,JPN.3.2_1_gadm36,,,
AOK,GRC_gadm36,GRC.1_1_gadm36,GRC.1.2_1_gadm36,GRC.1.2.11_1_gadm36,,
AOL,ARG_gadm36,ARG.7_1_gadm36,ARG.7.17_1_gadm36,,,
AOM,OMN_gadm36,OMN.1_1_gadm36,OMN.1.1_1_gadm36,,,
AON,PNG_gadm36,PNG.6_1_gadm36,PNG.6.4_1_gadm36,,,
AOO,USA_gadm36,USA.39_1_gadm36,USA.39.7_1_gadm36,,,
AOP,PER_gadm36,PER.17_1_gadm36,PER.17.1_1_gadm36,PER.17.1.8_1_gadm36,,
AOQ,,,,,,
AOR,MYS_gadm36,MYS.2_1_gadm36,MYS.2.3_1_gadm36,,,
AOS,USA_gadm36,USA.2_1_gadm36,USA.2.13_1_gadm36,,,
AOT,ITA_gadm36,ITA.19_1_gadm36,ITA.19.1_1_gadm36,ITA.19.1.3_1_gadm36,,
AOU,LAO_gadm36,LAO.1_1_gadm36,LAO.1.2_1_gadm36,,,
APA,USA_gadm36,USA.6_1_gadm36,USA.6.3_1_gadm36,,,
APB,BOL_gadm36,BOL.4_1_gadm36,BOL.4.5_1_gadm36,BOL.4.5.1_1_gadm36,,
APC,USA_gadm36,USA.5_1_gadm36,USA.5.28_1_gadm36,,,
APF,USA_gadm36,USA.10_1_gadm36,USA.10.11_1_gadm36,,,
APG,USA_gadm36,USA.21_1_gadm36,USA.21.12_1_gadm36,,,
APH,USA_gadm36,USA.47_1_gadm36,USA.47.21_1_gadm36,,,
API,COL_gadm36,COL.20_1_gadm36,COL.20.28_1_gadm36,,,
APK,,,,,,
APL,MOZ_gadm36,MOZ.7_1_gadm36,MOZ.7.17_1_gadm36,MOZ.7.17.2_1_gadm36,,
APN,USA_gadm36,USA.23_1_gadm36,USA.23.4_1_gadm36,,,
APO,COL_gadm36,COL.2_1_gadm36,COL.2.11_1_gadm36,,,
APP,PNG_gadm36,PNG.17_1_gadm36,PNG.17.2_1_gadm36,,,
APQ,BRA_gadm36,BRA.2_1_gadm36,BRA.2.3_1_gadm36,BRA.2.3.1_1_gadm36,,
APR,PNG_gadm36,PNG.5_1_gadm36,PNG.5.1_1_gadm36,,,
APS,BRA_gadm36,BRA.9_1_gadm36,BRA.9.17_1_gadm36,BRA.9.17.1_1_gadm36,,
APT,USA_gadm36,USA.43_1_gadm36,USA.43.56_1_gadm36,,,
APU,BRA_gadm36,BRA.16_1_gadm36,BRA.16.18_1_gadm36,BRA.16.18.1_1_gadm36,,
APV,USA_gadm36,USA.5_1_gadm36,USA.5.36_1_gadm36,,,
APW,WSM_gadm36,WSM.9_1_gadm36,WSM.9.9_1_gadm36,,,
APX,BRA_gadm36,BRA.16_1_gadm36,BRA.16.19_1_gadm36,BRA.16.19.1_1_gadm36,,
APY,BRA_gadm36,BRA.10_1_gadm36,BRA.10.9_1_gadm36,BRA.10.9.1_1_gadm36,,
APZ,ARG_gadm36,ARG.15_1_gadm36,ARG.15.16_1_gadm36,,,
AQA,BRA_gadm36,BRA.25_1_gadm36,BRA.25.37_1_gadm36,BRA.25.37.1_1_gadm36,,
AQB,GTM_gadm36,GTM.14_1_gadm36,GTM.14.19_1_gadm36,,,
AQG,CHN_gadm36,CHN.1_1_gadm36,CHN.1.1_1_gadm36,CHN.1.1.1_1_gadm36,,
AQI,SAU_gadm36,SAU.8_1_gadm36,,,,
AQJ,JOR_gadm36,JOR.3_1_gadm36,JOR.3.1_1_gadm36,,,
AQL,ESP_gadm36,ESP.1_1_gadm36,ESP.1.1_1_gadm36,ESP.1.1.5_1_gadm36,ESP.1.1.5.1_1_gadm36,
AQM,BRA_gadm36,BRA.22_1_gadm36,BRA.22.5_1_gadm36,BRA.22.5.1_1_gadm36,,
AQP,PER_gadm36,PER.4_1_gadm36,PER.4.1_1_gadm36,PER.4.1.2_1_gadm36,,
AQS,,,,,,
AQY,USA_gadm36,USA.2_1_gadm36,USA.2.3_1_gadm36,,,
ARA,USA_gadm36,USA.19_1_gadm36,USA.19.23_1_gadm36,,,
ARB,USA_gadm36,USA.23_1_gadm36,USA.23.85_1_gadm36,,,
ARC,USA_gadm36,USA.2_1_gadm36,USA.2.26_1_gadm36,,,
ARD,IDN_gadm36,IDN.21_1_gadm36,IDN.21.1_1_gadm36,IDN.21.1.5_1_gadm36,IDN.21.1.5.4_1_gadm36,
ARE,PRI_gadm36,PRI.7_1_gadm36,,,,
ARF,COL_gadm36,COL.31_1_gadm36,COL.31.2_1_gadm36,,,
ARG,USA_gadm36,USA.4_1_gadm36,USA.4.38_1_gadm36,,,
ARH,RUS_gadm36,RUS.4_1_gadm36,RUS.4.20_1_gadm36,RUS.4.20.1_1_gadm36,,
ARI,CHL_gadm36,CHL.4_1_gadm36,CHL.4.1_1_gadm36,CHL.4.1.1_1_gadm36,,
ARJ,IDN_gadm36,IDN.23_1_gadm36,IDN.23.9_1_gadm36,IDN.23.9.2_1_gadm36,IDN.23.9.2.17_1_gadm36,
ARK,TZA_gadm36,TZA.1_1_gadm36,TZA.1.1_1_gadm36,TZA.1.1.9_1_gadm36,,
ARL,BFA_gadm36,BFA.8_1_gadm36,BFA.8.5_1_gadm36,BFA.8.5.4_1_gadm36,,
ARM,AUS_gadm36,AUS.5_1_gadm36,AUS.5.2_1_gadm36,,,
ARN,SWE_gadm36,SWE.15_1_gadm36,SWE.15.14_1_gadm36,,,
ARO,,,,,,
ARP,PNG_gadm36,PNG.13_1_gadm36,PNG.13.1_1_gadm36,,,
ARQ,COL_gadm36,COL.3_1_gadm36,COL.3.2_1_gadm36,,,
ARR,ARG_gadm36,ARG.4_1_gadm36,ARG.4.12_1_gadm36,,,
ARS,BRA_gadm36,BRA.9_1_gadm36,BRA.9.24_1_gadm36,BRA.9.24.1_1_gadm36,,
ART,USA_gadm36,USA.33_1_gadm36,USA.33.23_1_gadm36,,,
ARU,BRA_gadm36,BRA.25_1_gadm36,BRA.25.32_1_gadm36,BRA.25.32.1_1_gadm36,,
ARV,USA_gadm36,USA.50_1_gadm36,USA.50.46_1_gadm36,,,
ARW,ROU_gadm36,ROU.2_1_gadm36,ROU.2.3_1_gadm36,,,
ARX,USA_gadm36,USA.31_1_gadm36,USA.31.13_1_gadm36,,,
ARY,AUS_gadm36,AUS.10_1_gadm36,AUS.10.2_1_gadm36,,,
ARZ,AGO_gadm36,AGO.18_1_gadm36,AGO.18.3_1_gadm36,AGO.18.3.3_1_gadm36,,
ASA,ERI_gadm36,ERI.3_1_gadm36,ERI.3.4_1_gadm36,,,
ASB,TKM_gadm36,TKM.2_1_gadm36,,,,
ASC,BOL_gadm36,BOL.3_1_gadm36,BOL.3.4_1_gadm36,BOL.3.4.1_1_gadm36,,
ASD,BHS_gadm36,BHS.23_1_gadm36,,,,
ASE,USA_gadm36,USA.6_1_gadm36,USA.6.50_1_gadm36,,,
ASF,RUS_gadm36,RUS.5_1_gadm36,RUS.5.12_1_gadm36,RUS.5.12.1_1_gadm36,,
ASG,NZL_gadm36,NZL.3_1_gadm36,NZL.3.1_1_gadm36,,,
ASH,USA_gadm36,USA.30_1_gadm36,USA.30.6_1_gadm36,,,
ASI,SHN_gadm36,SHN.1_1_gadm36,SHN.1.1_1_gadm36,,,
ASJ,JPN_gadm36,JPN.18_1_gadm36,JPN.18.41_1_gadm36,,,
ASK,CIV_gadm36,CIV.13_1_gadm36,CIV.13.1_1_gadm36,CIV.13.1.2_1_gadm36,CIV.13.1.2.1_1_gadm36,
ASL,USA_gadm36,USA.44_1_gadm36,USA.44.102_1_gadm36,,,
ASM,ERI_gadm36,ERI.1_1_gadm36,ERI.1.1_1_gadm36,,,
ASN,USA_gadm36,USA.1_1_gadm36,USA.1.61_1_gadm36,,,
ASO,ETH_gadm36,ETH.4_1_gadm36,ETH.4.1_1_gadm36,ETH.4.1.1_1_gadm36,,
ASP,AUS_gadm36,AUS.6_1_gadm36,AUS.6.1_1_gadm36,,,
ASQ,USA_gadm36,USA.29_1_gadm36,USA.29.9_1_gadm36,,,
ASR,TUR_gadm36,TUR.47_1_gadm36,TUR.47.8_1_gadm36,,,
ASS,ZAF_gadm36,ZAF.6_1_gadm36,ZAF.6.1_1_gadm36,ZAF.6.1.1_1_gadm36,ZAF.6.1.1.28_1_gadm36,
AST,,,,,,
ASU,PRY_gadm36,PRY.4_1_gadm36,PRY.4.1_1_gadm36,,,
ASV,KEN_gadm36,KEN.10_1_gadm36,KEN.10.4_1_gadm36,KEN.10.4.1_1_gadm36,,
ASW,EGY_gadm36,EGY.17_1_gadm36,EGY.17.2_1_gadm36,,,
ASX,USA_gadm36,USA.50_1_gadm36,USA.50.2_1_gadm36,,,
ASY,USA_gadm36,USA.35_1_gadm36,USA.35.26_1_gadm36,,,
ASZ,PNG_gadm36,PNG.20_1_gadm36,PNG.20.2_1_gadm36,,,
ATA,PER_gadm36,PER.2_1_gadm36,PER.2.5_1_gadm36,PER.2.5.3_1_gadm36,,
ATB,SDN_gadm36,SDN.12_1_gadm36,SDN.12.4_1_gadm36,SDN.12.4.1_1_gadm36,,
ATC,BHS_gadm36,BHS.5_1_gadm36,,,,
ATD,SLB_gadm36,SLB.7_1_gadm36,SLB.7.13_1_gadm36,,,
ATE,USA_gadm36,USA.37_1_gadm36,USA.37.64_1_gadm36,,,
ATF,ECU_gadm36,ECU.23_1_gadm36,ECU.23.1_1_gadm36,ECU.23.1.2_1_gadm36,,
ATG,PAK_gadm36,PAK.7_1_gadm36,PAK.7.7_1_gadm36,PAK.7.7.1_1_gadm36,,
ATH,GRC_gadm36,GRC.3_1_gadm36,GRC.3.1_1_gadm36,GRC.3.1.12_1_gadm36,,
ATI,URY_gadm36,URY.1_1_gadm36,URY.1.5_1_gadm36,,,
ATJ,MDG_gadm36,MDG.1_1_gadm36,MDG.1.4_1_gadm36,MDG.1.4.4_1_gadm36,MDG.1.4.4.1_1_gadm36,
ATK,USA_gadm36,USA.2_1_gadm36,USA.2.17_1_gadm36,,,
ATL,USA_gadm36,USA.11_1_gadm36,USA.11.60_1_gadm36,,,
ATM,BRA_gadm36,BRA.14_1_gadm36,BRA.14.8_1_gadm36,BRA.14.8.1_1_gadm36,,
ATN,PNG_gadm36,PNG.16_1_gadm36,PNG.16.2_1_gadm36,,,
ATO,USA_gadm36,USA.36_1_gadm36,USA.36.5_1_gadm36,,,
ATP,PNG_gadm36,PNG.18_1_gadm36,PNG.18.1_1_gadm36,,,
ATQ,IND_gadm36,IND.28_1_gadm36,IND.28.1_1_gadm36,IND.28.1.2_1_gadm36,,
ATR,MRT_gadm36,MRT.1_1_gadm36,MRT.1.2_1_gadm36,,,
ATS,USA_gadm36,USA.32_1_gadm36,USA.32.9_1_gadm36,,,
ATT,USA_gadm36,USA.2_1_gadm36,USA.2.4_1_gadm36,,,
ATU,,,,,,
ATV,TCD_gadm36,TCD.2_1_gadm36,TCD.2.2_1_gadm36,TCD.2.2.4_1_gadm36,,
ATW,USA_gadm36,USA.50_1_gadm36,USA.50.47_1_gadm36,,,
ATX,KAZ_gadm36,KAZ.2_1_gadm36,KAZ.2.4_1_gadm36,,,
ATY,USA_gadm36,USA.42_1_gadm36,USA.42.14_1_gadm36,,,
ATZ,EGY_gadm36,EGY.18_1_gadm36,EGY.18.9_1_gadm36,,,
AUA,ABW_gadm36,,,,,
AUB,BRA_gadm36,BRA.12_1_gadm36,BRA.12.48_1_gadm36,BRA.12.48.1_1_gadm36,,
AUC,COL_gadm36,COL.3_1_gadm36,COL.3.1_1_gadm36,,,
AUD,AUS_gadm36,AUS.7_1_gadm36,AUS.7.14_1_gadm36,,,
AUE,EGY_gadm36,EGY.22_1_gadm36,EGY.22.1_1_gadm36,,,
AUF,FRA_gadm36,FRA.2_1_gadm36,FRA.2.8_1_gadm36,FRA.2.8.1_1_gadm36,FRA.2.8.1.6_1_gadm36,FRA.2.8.1.6.1_1_gadm36
AUG,USA_gadm36,USA.20_1_gadm36,USA.20.6_1_gadm36,,,
AUH,ARE_gadm36,ARE.1_1_gadm36,ARE.1.1_1_gadm36,ARE.1.1.3_1_gadm36,,
AUI,PNG_gadm36,PNG.12_1_gadm36,PNG.12.1_1_gadm36,,,
AUJ,PNG_gadm36,PNG.5_1_gadm36,PNG.5.1_1_gadm36,,,
AUK,USA_gadm36,USA.2_1_gadm36,USA.2.24_1_gadm36,,,
AUL,,,,,,
AUM,USA_gadm36,USA.24_1_gadm36,USA.24.51_1_gadm36,,,
AUN,USA_gadm36,USA.5_1_gadm36,USA.5.31_1_gadm36,,,
AUO,USA_gadm36,USA.1_1_gadm36,USA.1.41_1_gadm36,,,
AUP,PNG_gadm36,PNG.13_1_gadm36,PNG.13.1_1_gadm36,,,
AUQ,PYF_gadm36,PYF.3_1_gadm36,,,,
AUR,FRA_gadm36,FRA.1_1_gadm36,FRA.1.4_1_gadm36,FRA.1.4.1_1_gadm36,FRA.1.4.1.4_1_gadm36,FRA.1.4.1.4.1_1_gadm36
AUS,USA_gadm36,USA.44_1_gadm36,USA.44.227_1_gadm36,,,
AUT,TLS_gadm36,TLS.7_1_gadm36,TLS.7.1_1_gadm36,TLS.7.1.5_1_gadm36,,
AUU,AUS_gadm36,AUS.7_1_gadm36,AUS.7.1_1_gadm36,,,
AUV,PNG_gadm36,PNG.20_1_gadm36,PNG.20.1_1_gadm36,,,
AUW,USA_gadm36,USA.50_1_gadm36,USA.50.39_1_gadm36,,,
AUX,BRA_gadm36,BRA.27_1_gadm36,BRA.27.12_1_gadm36,BRA.27.12.1_1_gadm36,,
AUY,VUT_gadm36,VUT.5_1_gadm36,VUT.5.1_1_gadm36,,,
AUZ,USA_gadm36,USA.14_1_gadm36,USA.14.45_1_gadm36,,,
AVA,CHN_gadm36,CHN.8_1_gadm36,CHN.8.1_1_gadm36,CHN.8.1.1_1_gadm36,,
AVB,ITA_gadm36,ITA.7_1_gadm36,ITA.7.2_1_gadm36,ITA.7.2.4_1_gadm36,,
AVF,FRA_gadm36,FRA.1_1_gadm36,FRA.1.7_1_gadm36,FRA.1.7.3_1_gadm36,FRA.1.7.3.1_1_gadm36,FRA.1.7.3.1.1_1_gadm36
AVG,AUS_gadm36,AUS.6_1_gadm36,AUS.6.15_1_gadm36,,,
AVI,CUB_gadm36,CUB.2_1_gadm36,CUB.2.4_1_gadm36,,,
AVJ,ESP_gadm36,ESP.5_1_gadm36,ESP.5.1_1_gadm36,ESP.5.1.2_1_gadm36,ESP.5.1.2.3_1_gadm36,
AVK,MNG_gadm36,MNG.17_1_gadm36,MNG.17.1_1_gadm36,,,
AVL,USA_gadm36,USA.34_1_gadm36,USA.34.11_1_gadm36,,,
AVN,FRA_gadm36,FRA.13_1_gadm36,FRA.13.6_1_gadm36,FRA.13.6.2_1_gadm36,FRA.13.6.2.3_1_gadm36,FRA.13.6.2.3.1_1_gadm36
AVO,USA_gadm36,USA.10_1_gadm36,USA.10.27_1_gadm36,,,
AVP,USA_gadm36,USA.39_1_gadm36,USA.39.40_1_gadm36,,,
AVR,PRT_gadm36,PRT.12_1_gadm36,PRT.12.16_1_gadm36,PRT.12.16.2_1_gadm36,,
AVS,ESP_gadm36,ESP.5_1_gadm36,ESP.5.1_1_gadm36,ESP.5.1.2_1_gadm36,ESP.5.1.2.3_1_gadm36,
AVU,SLB_gadm36,SLB.3_1_gadm36,SLB.3.2_1_gadm36,,,
AVV,AUS_gadm36,AUS.10_1_gadm36,AUS.10.27_1_gadm36,,,
AVW,USA_gadm36,USA.3_1_gadm36,USA.3.11_1_gadm36,,,
AVX,USA_gadm36,USA.5_1_gadm36,USA.5.19_1_gadm36,,,
AWA,ETH_gadm36,ETH.10_1_gadm36,ETH.10.19_1_gadm36,ETH.10.19.4_1_gadm36,,
AWB,PNG_gadm36,PNG.22_1_gadm36,PNG.22.1_1_gadm36,,,
AWD,VUT_gadm36,VUT.5_1_gadm36,VUT.5.2_1_gadm36,,,
AWE,GAB_gadm36,GAB.8_1_gadm36,GAB.8.1_1_gadm36,,,
AWH,ETH_gadm36,ETH.9_1_gadm36,ETH.9.4_1_gadm36,ETH.9.4.1_1_gadm36,,
AWK,,,,,,
AWM,USA_gadm36,USA.4_1_gadm36,USA.4.18_1_gadm36,,,
AWN,AUS_gadm36,AUS.8_1_gadm36,AUS.8.61_1_gadm36,,,
AWP,AUS_gadm36,AUS.6_1_gadm36,AUS.6.2_1_gadm36,,,
AWR,PNG_gadm36,PNG.11_1_gadm36,PNG.11.1_1_gadm36,,,
AWZ,IRN_gadm36,IRN.15_1_gadm36,IRN.15.2_1_gadm36,,,
AXA,AIA_gadm36,,,,,
AXB,USA_gadm36,USA.33_1_gadm36,USA.33.23_1_gadm36,,,
AXC,AUS_gadm36,AUS.7_1_gadm36,AUS.7.4_1_gadm36,,,
AXD,GRC_gadm36,GRC.6_1_gadm36,GRC.6.2_1_gadm36,GRC.6.2.2_1_gadm36,,
AXE,BRA_gadm36,BRA.24_1_gadm36,BRA.24.290_1_gadm36,BRA.24.290.2_1_gadm36,,
AXF,CHN_gadm36,CHN.19_1_gadm36,CHN.19.1_1_gadm36,CHN.19.1.1_1_gadm36,,
AXG,USA_gadm36,USA.16_1_gadm36,USA.16.55_1_gadm36,,,
AXI,ESP_gadm36,ESP.1_1_gadm36,ESP.1.2_1_gadm36,ESP.1.2.3_1_gadm36,ESP.1.2.3.1_1_gadm36,
AXJ,JPN_gadm36,JPN.21_1_gadm36,JPN.21.1_1_gadm36,,,
AXK,YEM_gadm36,YEM.20_1_gadm36,YEM.20.6_1_gadm36,,,
AXL,AUS_gadm36,AUS.6_1_gadm36,AUS.6.2_1_gadm36,,,
AXM,COL_gadm36,COL.24_1_gadm36,COL.24.1_1_gadm36,,,
AXN,USA_gadm36,USA.24_1_gadm36,USA.24.21_1_gadm36,,,
AXP,BHS_gadm36,BHS.1_1_gadm36,,,,
AXR,,,,,,
AXS,USA_gadm36,USA.37_1_gadm36,USA.37.33_1_gadm36,,,
AXT,JPN_gadm36,JPN.2_1_gadm36,JPN.2.1_1_gadm36,,,
AXU,ETH_gadm36,ETH.11_1_gadm36,ETH.11.2_1_gadm36,ETH.11.2.5_1_gadm36,,
AXV,USA_gadm36,USA.36_1_gadm36,USA.36.6_1_gadm36,,,
AXX,USA_gadm36,USA.32_1_gadm36,USA.32.5_1_gadm36,,,
AYA,COL_gadm36,COL.13_1_gadm36,COL.13.1_1_gadm36,,,
AYC,COL_gadm36,COL.11_1_gadm36,COL.11.13_1_gadm36,,,
AYD,AUS_gadm36,AUS.6_1_gadm36,AUS.6.2_1_gadm36,,,
AYE,,,,,,
AYG,COL_gadm36,COL.17_1_gadm36,COL.17.37_1_gadm36,,,
AYH,GBR_gadm36,GBR.1_1_gadm36,GBR.1.16_1_gadm36,GBR.1.16.4_1_gadm36,,
AYI,COL_gadm36,COL.8_1_gadm36,COL.8.14_1_gadm36,,,
AYK,KAZ_gadm36,KAZ.10_1_gadm36,KAZ.10.3_1_gadm36,,,
AYL,AUS_gadm36,AUS.6_1_gadm36,AUS.6.2_1_gadm36,,,
AYM,ARE_gadm36,ARE.1_1_gadm36,ARE.1.1_1_gadm36,ARE.1.1.40_1_gadm36,,
AYN,CHN_gadm36,CHN.12_1_gadm36,CHN.12.1_1_gadm36,CHN.12.1.1_1_gadm36,,
AYO,PRY_gadm36,PRY.14_1_gadm36,PRY.14.1_1_gadm36,,,
AYP,PER_gadm36,PER.5_1_gadm36,PER.5.2_1_gadm36,PER.5.2.3_1_gadm36,,
AYQ,AUS_gadm36,AUS.6_1_gadm36,AUS.6.10_1_gadm36,,,
AYR,AUS_gadm36,AUS.7_1_gadm36,AUS.7.11_1_gadm36,,,
AYS,USA_gadm36,USA.11_1_gadm36,USA.11.148_1_gadm36,,,
AYT,TUR_gadm36,TUR.8_1_gadm36,TUR.8.14_1_gadm36,,,
AYU,PNG_gadm36,PNG.6_1_gadm36,PNG.6.4_1_gadm36,,,
AYW,IDN_gadm36,IDN.22_1_gadm36,IDN.22.5_1_gadm36,IDN.22.5.4_1_gadm36,IDN.22.5.4.1_1_gadm36,
AYY,LKA_gadm36,LKA.1_1_gadm36,LKA.1.15_1_gadm36,,,
AZA,USA_gadm36,USA.3_1_gadm36,USA.3.8_1_gadm36,,,
AZB,PNG_gadm36,PNG.2_1_gadm36,PNG.2.1_1_gadm36,,,
AZD,IRN_gadm36,IRN.30_1_gadm36,IRN.30.7_1_gadm36,,,
AZG,MEX_gadm36,MEX.16_1_gadm36,MEX.16.6_1_gadm36,,,
AZI,ARE_gadm36,ARE.1_1_gadm36,ARE.1.1_1_gadm36,ARE.1.1.23_1_gadm36,,
AZL,BRA_gadm36,BRA.12_1_gadm36,BRA.12.115_1_gadm36,BRA.12.115.1_1_gadm36,,
AZM,MAC_gadm36,MAC.2_1_gadm36,MAC.2.1_1_gadm36,,,
AZN,UZB_gadm36,UZB.1_1_gadm36,UZB.1.9_1_gadm36,,,
AZO,USA_gadm36,USA.23_1_gadm36,USA.23.39_1_gadm36,,,
AZP,MEX_gadm36,MEX.15_1_gadm36,MEX.15.63_1_gadm36,,,
AZQ,CHN_gadm36,CHN.6_1_gadm36,CHN.6.12_1_gadm36,CHN.6.12.1_1_gadm36,,
AZR,DZA_gadm36,DZA.1_1_gadm36,DZA.1.1_1_gadm36,,,
AZS,DOM_gadm36,DOM.23_1_gadm36,DOM.23.3_1_gadm36,,,
AZT,COL_gadm36,COL.27_1_gadm36,COL.27.87_1_gadm36,,,
AZZ,AGO_gadm36,AGO.1_1_gadm36,AGO.1.1_1_gadm36,AGO.1.1.1_1_gadm36,,
BAA,PNG_gadm36,PNG.20_1_gadm36,PNG.20.2_1_gadm36,,,
BAB,USA_gadm36,USA.5_1_gadm36,USA.5.58_1_gadm36,,,
BAC,COL_gadm36,COL.9_1_gadm36,COL.9.12_1_gadm36,,,
BAD,USA_gadm36,USA.19_1_gadm36,USA.19.8_1_gadm36,,,
BAE,FRA_gadm36,FRA.13_1_gadm36,FRA.13.1_1_gadm36,FRA.13.1.1_1_gadm36,FRA.13.1.1.1_1_gadm36,FRA.13.1.1.1.1_1_gadm36
BAF,USA_gadm36,USA.22_1_gadm36,USA.22.7_1_gadm36,,,
BAG,PHL_gadm36,PHL.13_1_gadm36,PHL.13.2_1_gadm36,PHL.13.2.66_1_gadm36,,
BAH,BHR_gadm36,BHR.5_1_gadm36,,,,
BAI,CRI_gadm36,CRI.6_1_gadm36,CRI.6.2_1_gadm36,,,
BAJ,,,,,,
BAK,AZE_gadm36,AZE.1_1_gadm36,AZE.1.2_1_gadm36,,,
BAL,TUR_gadm36,TUR.14_1_gadm36,TUR.14.5_1_gadm36,,,
BAM,USA_gadm36,USA.29_1_gadm36,USA.29.9_1_gadm36,,,
BAN,COD_gadm36,COD.9_1_gadm36,COD.9.2_1_gadm36,,,
BAO,THA_gadm36,THA.73_1_gadm36,THA.73.8_1_gadm36,THA.73.8.1_1_gadm36,,
BAP,PNG_gadm36,PNG.2_1_gadm36,PNG.2.1_1_gadm36,,,
BAQ,COL_gadm36,COL.4_1_gadm36,COL.4.2_1_gadm36,,,
BAR,USA_gadm36,USA.2_1_gadm36,USA.2.19_1_gadm36,,,
BAS,SLB_gadm36,SLB.10_1_gadm36,SLB.10.6_1_gadm36,,,
BAT,BRA_gadm36,BRA.25_1_gadm36,BRA.25.63_1_gadm36,BRA.25.63.2_1_gadm36,,
BAU,ITA_gadm36,ITA.2_1_gadm36,ITA.2.1_1_gadm36,ITA.2.1.5_1_gadm36,,
BAV,CHN_gadm36,CHN.19_1_gadm36,CHN.19.2_1_gadm36,CHN.19.2.1_1_gadm36,,
BAW,GAB_gadm36,GAB.8_1_gadm36,GAB.8.1_1_gadm36,,,
BAX,RUS_gadm36,RUS.2_1_gadm36,RUS.2.5_1_gadm36,RUS.2.5.1_1_gadm36,,
BAY,ROU_gadm36,ROU.27_1_gadm36,ROU.27.4_1_gadm36,,,
